Avar:CSK059,0.130897,0.108662,0.075424,0.073967,0.041546,0.017012,0,0.012461,0.002454,-0.025149,-0.003573,-0.006894,0.015461,0.018029,-0.006379,-0.00358,0.001043,-0.00152,-0.003017,0.003252,-0.005615,-0.004204,0.007518,-0.004338,-0.006347
Avar:CSK060,0.126344,0.139128,0.029793,-0.002261,0.021235,-0.001673,0.005405,0.004154,-0.000409,0.008201,0.008769,0.003747,-0.000892,-0.010872,-0.010722,-0.005701,0.001304,-0.003041,0.004651,0.002126,-0.008111,-0.002349,-0.007888,-0.001928,-0.005748
Avar:CSK061,0.125205,0.14319,0.02225,-0.012597,0.015695,-0.005857,0.000705,-0.002308,-0.003272,0.012574,0.001137,0.002548,-0.009217,0.003853,-0.017915,-0.007292,0.000652,0.003547,0.003268,-0.002001,-0.008859,0.002473,-0.008011,0.003133,-0.001437
Avar:CSK062,0.127482,0.144205,0.034695,-0.002584,0.032006,-0.004183,-0.001175,0.005077,0.005727,0.010934,-0.00406,0.007493,-0.007284,0.007432,0.0038,-0.001458,0.00678,-0.002154,-0.000754,-0.003126,0.004367,0.01051,-0.007641,-0.000602,-0.001676
Avar:CSK063,0.1161,0.127957,0.024136,-0.001292,0.023697,-0.001952,-0.000705,0.001615,0.004704,0.009841,0.000325,0.001798,-0.007582,0.015001,-0.009093,-0.005569,0.005476,0.003421,0,-0.001501,-0.004118,-0.00136,-0.002588,0.011086,0.000599
Avar:CSK064,0.132035,0.129988,0.023759,0.005814,0.030159,-0.007809,0.000235,-0.000923,-0.004909,0.01713,0.002923,0.007493,-0.006392,0.0139,-0.006786,-0.012596,-0.006128,0.006334,0,-0.01138,-0.000998,0.001978,0.003697,0.003012,0.008382
Avar:CSK065,0.126344,0.139128,0.045632,0.01292,0.033545,0.003626,0.00564,0.003692,-0.004909,0.006378,-0.008282,0.005695,0.0055,0.013762,-0.009772,-0.001856,-0.013038,0.005321,0.008422,-0.023011,-0.007986,-0.00272,-0.001356,-0.008194,-0.001078
Avar:CSK067,0.129758,0.129988,0.040352,0.01615,0.030159,-0.001673,-0.003995,0.009461,0.000205,0.008201,0.006983,0.005545,-0.001487,0.002477,-0.009093,0.001591,0.006389,-0.003421,0.003268,-0.004752,0.001248,0.002226,0.004314,0.005663,-0.005748
Avar:CSK068,0.126344,0.123895,0.017725,0.009044,0.023697,0.000558,-0.006345,0.011999,-0.00859,0.002005,-0.001461,0.003747,-0.006244,-0.003441,-0.016829,0.002254,0.017732,0.00076,0.00817,-0.004377,-0.009358,0.004328,0.008997,0.008073,-0.007664
Avar:CSK069,0.124067,0.118817,0.026776,-0.021641,0.013233,-0.019243,-0.00094,-0.005077,-0.001432,0.009841,0.001461,0.003747,-0.000743,0.001651,-0.0057,0.01432,0.025686,0.000127,0.01169,-0.01013,-0.006114,0.010387,0.002711,0.014821,-0.008382
Avar:CSK070,0.117238,0.102568,0.023381,-0.001938,0.018773,-0.001394,0.000705,-0.001154,0.002454,0.004738,-0.008444,0.003447,0.002379,-0.004129,-0.002443,0.007558,0.022426,0.006208,0.011439,0.003502,0.00262,-0.006925,-0.001849,-0.006989,-0.01449
Avar:CSK071,0.132035,0.135065,0.044877,0.026809,0.023697,0.009482,0.00282,0.006692,-0.003068,-0.009659,-0.001299,0.004346,0.005649,0.011836,-0.002172,-0.00358,0.007171,0.001014,-0.001634,-0.000375,0.009982,0.005812,-0.000493,0.003133,0.001676
Avar:CSK073,0.125205,0.131003,0.050534,0.014858,0.029544,0.001116,0.004465,0.006231,0.002863,-0.001276,0.001949,0.003747,0.00223,0.006881,-0.004343,-0.011933,-0.008866,0.003547,0.004651,0.002001,-0.003244,0.000866,0.000986,0.005061,0.001557
Avar:CSK074,0.12862,0.129988,0.035826,0.007752,0.028928,0.005857,0.00658,0.004615,0.00859,0.00656,-0.001299,-0.001049,0.000743,0.005643,-0.0057,0.005569,0.011343,-0.000887,-0.000628,-0.004252,-0.006239,-0.003833,0.013064,0.001446,-0.001916
Avar:CSK075,0.129758,0.13405,0.046009,0.033269,0.030159,0.016176,-0.003055,0.008077,0.000818,-0.005285,-0.001461,0.00015,0.009366,0.009634,-0.002036,-0.002519,-0.02021,0.00266,0.008296,-0.008504,-0.018467,-0.01014,0.000739,-0.006145,-0.00491
Avar:CSK076,0.132035,0.13405,0.018102,0.002261,0.022773,0.007251,0.00094,0.000462,-0.002045,0.009659,-0.000812,0.003147,0.004906,0.012524,-0.014658,-0.000663,0.005215,-0.001647,0.005908,0.005753,-0.005366,0.004451,-0.005053,0,-0.005029
Avar:CSK077,0.126344,0.131003,0.029415,-0.005491,0.016618,-0.012271,0.004465,0.012692,-0.009204,0.008565,0.002111,-0.002248,-0.008176,0.009358,-0.008686,-0.0118,-0.008345,0.007348,0.001634,-0.008129,-0.004492,0.001237,0.00456,0.009037,-0.002275
Avar:CSK079,0.129758,0.131003,0.034695,0.010659,0.025235,0.002789,0.00611,0.005077,0.003886,0.00492,0.001949,-0.007493,-0.004906,-0.001651,-0.008958,-0.013789,0.006519,-0.007601,0.00176,-0.006003,0.005865,0.003091,-0.005546,0.003856,0.002994
Avar:CSK080,0.133173,0.139128,0.040729,0.026486,0.032929,0.014502,0.000235,0.006692,-0.001636,0.020046,-0.000162,0.01109,-0.017988,-0.010322,0.006922,0.004375,-0.002347,0.001014,-0.002137,-0.000125,0.010981,0.007543,-0.001972,0.004217,-0.002994
Avar:CSK082,0.129758,0.129988,0.042992,0.029393,0.035391,0.006972,-0.001175,0.004154,-0.001841,0.005285,-0.003573,0.005245,-0.013677,-0.010597,-0.000271,0.015248,0.017993,0.00152,-0.000377,0.006878,0.000374,-0.001113,0.000616,0.015785,0.002634
Avar:LEO004,0.061464,-0.291457,0.084852,-0.014535,-0.066782,-0.046296,0.00423,0.022614,0.002454,0.018588,-0.010393,0.002398,-0.001338,0.00289,0.006379,0.001326,0.00326,0.003167,0.00088,0.015132,-0.021462,-0.002226,-0.011709,-0.008194,0.003233
Avar:LEO007,0.062603,-0.28841,0.078441,-0.020672,-0.070167,-0.051316,0.015041,0.017076,0.016157,0.011663,-0.009906,0.003897,0.001487,0.021332,-0.000814,-0.004906,-0.007562,-0.004814,0.000503,0.014007,-0.018967,0.003339,-0.016638,-0.001084,0.00455
Avar:LEO008,0.046667,-0.320907,0.086361,-0.020349,-0.071398,-0.046575,0.016686,0.020768,0.01268,0.02278,-0.009581,0.00015,0,0.010322,0.009636,0.000796,-0.009257,-0.005321,0.001257,0.01113,-0.021337,-0.003586,-0.01479,-0.003976,-0.00012
Avar:LEO010,0.056912,-0.299581,0.071653,-0.01938,-0.059396,-0.03263,0.012221,0.019153,0.005522,0.006743,-0.020786,-0.002548,-0.001635,0.008945,0.006515,-0.006762,-0.015255,-0.003294,0.001383,0.006128,-0.019715,0,-0.012325,-0.002771,0.007544
Avar:LEO011,0.067156,-0.213261,0.064488,-0.011628,-0.05878,-0.034025,0.008695,0.014307,0.006136,0.014943,-0.00747,0.004046,-0.006987,-0.004679,-0.003664,0.001193,0.0103,0.001014,0.010559,0.008504,-0.017095,0.00136,-0.009367,0.000723,-0.006466
Avar:LEO012,0.07057,-0.237634,0.064865,-0.014535,-0.048624,-0.031794,0.014336,0.022845,0.001023,0.008018,-0.015752,-0.001798,0.000595,-0.001514,-0.000136,-0.009016,0.000652,-0.001774,0.008925,0.014257,-0.020713,-0.000742,-0.011585,0.003374,0.000479
Avar:LEO013,0.066017,-0.283333,0.078064,-0.018411,-0.053241,-0.039602,0.011751,0.023076,0.004295,0.011116,-0.006171,0.004046,-0.003271,0.001376,-0.013301,0.002519,0.01017,-0.008868,0.003268,0.012881,-0.011605,0.002226,-0.016638,0.001325,-0.006706
Avar:LEO014,0.059188,-0.287395,0.083721,-0.010659,-0.057857,-0.04016,0.022796,0.02723,0.008181,0.011299,-0.014453,-3e-04,-0.002676,-0.00234,0.000814,0.005436,0.011474,-0.003421,-0.002137,0.008879,-0.019216,-0.004575,-0.022308,-0.008314,-0.001317
Avar:LEO015,0.059188,-0.279271,0.073161,-0.031977,-0.065858,-0.039045,0.013396,0.019615,0.010635,0.010752,-0.013153,-0.007343,0.000446,-0.002615,0.003529,0.000663,0.004433,-0.010262,0.002388,0.006128,-0.017719,-0.00272,-0.021445,0.001325,0.006706
Avar:LEO019,0.060326,-0.293488,0.06939,-0.020672,-0.063396,-0.048248,0.013396,0.013846,0.005522,0.020046,-0.014128,-0.002548,0.005203,0.006193,0.003257,0.00305,0.002217,-0.005194,-0.000126,0.017759,-0.021213,-0.002473,-0.022431,-0.004217,-0.005748
Avar:LEO020,0.055773,-0.350358,0.083721,-0.023902,-0.062165,-0.040718,0.013396,0.023076,0.013499,0.013485,-0.025982,0.00015,-0.005054,0.000413,-0.013301,0.003447,0.010431,-0.000633,0.00352,0.011881,-0.014724,-0.010387,-0.016269,-0.002289,0.006466
Avar:LEO022,0.043253,-0.375746,0.107102,-0.021641,-0.08617,-0.051037,0.026556,0.023768,0.00409,0.008565,-0.010393,-0.002248,0.001635,0.006331,0.010586,0.006364,0.000782,-0.004054,0.003268,0.014632,-0.023209,-0.014591,-0.026005,-0.006989,-0.003952
Avar:LEO023,0.061464,-0.272162,0.072407,-0.027455,-0.050471,-0.036256,0.008695,0.015922,0.011453,0.01549,-0.012179,0.004796,0.002676,0.003716,0.001629,-0.009281,-0.014994,0.002027,-0.001508,0.013632,-0.01697,-0.000866,-0.007888,-0.008917,-0.000718
Avar:LEO025,0.114961,0.007109,0.019233,-0.013566,-0.003385,-0.006136,-0.00141,0.003231,-0.025156,0.002005,-0.01429,0.007044,-0.012785,-0.010184,-0.00285,-0.008618,0.014994,-0.007221,0.004148,0.012756,-0.010731,0.006183,0.000863,0.002169,-0.006466
Avar:LEO026,0.064879,-0.263022,0.075424,-0.018411,-0.047393,-0.044623,0.012221,0.022614,0.005931,0.009659,-0.023384,-0.005395,0.000595,0.000688,-0.00095,-0.00053,0.009648,-0.012289,0.004525,0.00963,-0.023084,-0.009892,-0.015529,-0.002048,-0.001796
Avar:LEO027,0.095611,-0.037575,0.048649,-0.010336,-0.006155,-0.025379,0.00282,0.011999,0.006545,0.014397,-0.004872,-0.004646,-0.000892,-0.006331,-0.017779,0.005171,0.015125,-0.004181,0.006913,0.001626,-0.001996,-0.003215,-0.009737,-0.005663,0.001078
Avar:LEO029,0.063741,-0.281302,0.07731,-0.017765,-0.060011,-0.034025,0.013631,0.024922,0.016771,0.014397,-0.014615,0.000599,0.003865,0.004954,0.001493,0.001856,0.000913,0,0.005405,0.01088,-0.018218,-0.006059,-0.015036,-0.003856,-0.000958
Avar:LEO030,0.053497,-0.338171,0.084475,-0.021318,-0.063704,-0.041834,0.00987,0.01823,0.01268,0.011663,-0.012666,-0.003897,0.001784,0.00234,-0.002443,-0.00716,-0.006258,-0.005194,0.007165,0.013381,-0.026453,-0.001113,-0.021568,0.001205,-0.005389
Avar:LEO031,0.068294,-0.221385,0.065619,-0.028101,-0.040623,-0.040997,0.011986,0.013846,0.002454,0.013668,-0.016076,0.005395,0.000892,-0.010184,-0.001629,-0.001856,0.008345,0.002027,0.005656,0.020635,-0.018842,-0.00136,0.004807,0.00494,-0.002275
Avar:LEO033,0.045529,-0.347311,0.086361,-0.023256,-0.084631,-0.049643,0.01081,0.028383,0.006136,0.009294,-0.007632,-0.005395,0,0.006881,-0.001086,-0.006232,0.00339,-0.007221,0.009302,0.013131,-0.029198,-0.00915,-0.015406,0.000361,-0.002994
Avar:LEO034,0.056912,-0.279271,0.073916,-0.02584,-0.069551,-0.038766,0.010105,0.022384,0.006954,0.018588,-0.010068,0.000899,-0.001338,-0.004404,-0.001629,0.010872,0.01017,-0.005448,0.001634,0.011005,-0.020713,0.003586,-0.012448,-0.004217,0.000239
Avar:LEO035,0.067156,-0.295519,0.072407,-0.022287,-0.071706,-0.033467,0.01081,0.018922,-0.0045,0.005285,-0.0177,-0.004046,-0.001338,-0.000826,0.002579,-0.003713,0.00013,0.000507,-0.000628,0.017633,-0.016097,-0.009274,-0.017131,-0.005784,-0.000718
